instr,addr,pipe,call_count,cycles,running_time(us),detail
ST_XD_XN_IMM,0x1168b1a4,SCALAR,1,15,0.000000,"dtype:B32,XD:X4=0,XN:X30=0x178140,IMM:0x97c,"
LD_XD_XN_IMM,0x1168b180,SCALAR,1,12,0.000000,"dtype:B32,XD:X4=0,XN:X30=0x178140,IMM:0x948,"
LD_XD_XN_IMM,0x1168b1b4,SCALAR,1,12,0.000000,"dtype:B32,XD:X3=0,XN:X30=0x178140,IMM:0x94c,"
MOV_SPR_XN,0x1168b04c,MTE2,2,8,0.000000,"SPR:PADDING,XN:X2=0,id:2"
ZEROEXT,0x1168b270,SCALAR,5,5,0.000000,"dtype:U8,XD:X4=0x1,XN:X2=0x1,"
LD_XD_XN_IMM,0x1168b57c,SCALAR,1,5,0.000000,"dtype:B8,XD:X1=0,XN:X30=0x178140,IMM:0xd85,"
LD_XD_XN_IMM,0x1168b524,SCALAR,1,5,0.000000,"dtype:B8,XD:X2=0,XN:X30=0x178140,IMM:0xdf8,"
LD_XD_XN_IMM,0x1168b50c,SCALAR,1,5,0.000000,"dtype:B64,XD:X2=0,XN:X30=0x178140,IMM:0x890,"
LD_XD_XN_IMM,0x1168b140,SCALAR,1,5,0.000000,"dtype:B32,XD:X3=0,XN:X30=0x178140,IMM:0x944,"
LD_XD_XN_IMM,0x1168b878,SCALAR,1,5,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xfe0,"
LD_XD_XN_IMM,0x1168b4f8,SCALAR,1,5,0.000000,"dtype:B64,XD:X2=0,XN:X30=0x178140,IMM:0x890,"
ADD_IMM,0x1168b26c,SCALAR,5,5,0.000000,"dtype:S64,XD:X2=0x1,XN:X2=0,IMM:0x1,"
LD_XD_XN_IMM,0x1168b1f8,SCALAR,1,5,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x178140,IMM:0x93c,"
LD_XD_XN_IMM,0x1168b4e4,SCALAR,1,5,0.000000,"dtype:B64,XD:X2=0,XN:X30=0x178140,IMM:0x890,"
ADD_IMM,0x1168b278,SCALAR,5,5,0.000000,"dtype:S64,XD:X3=0x177aab,XN:X3=0x177a9b,IMM:0x10,"
CMP_IMM,0x1168b288,SCALAR,5,5,0.000000,"dtype:S64,XN:X4=0xff,IMM:0xff,cond_op:EQ,"
ZEROEXT,0x1168b274,SCALAR,5,5,0.000000,"dtype:U8,XD:X6=0x5,XN:X5=0x5,"
MOV_SPR_XN,0x1168b048,MTE1,1,4,0.000000,"SPR:L1_3D_SIZE,XN:X2=0,id:1"
MADD,0x1168b020,SCALAR,1,3,0.000000,"dtype:S64,XD:X29=0x177f40,XN:X15=0xe,XM:X17=0x8000,"
